03:03:56.926630	0	out
03:03:56.929629	1448	in
03:03:56.929631	1448	in
03:03:56.929666	0	out
03:03:56.929689	0	out
03:03:56.934116	1448	in
03:03:56.934119	1448	in
03:03:56.934156	0	out
03:03:56.934699	0	out
03:03:56.938284	1448	in
03:03:56.938288	1448	in
03:03:56.938325	0	out
03:03:56.938414	0	out
03:03:56.942312	1448	in
03:03:56.942315	1448	in
03:03:56.942353	0	out
03:03:56.942973	0	out
03:03:56.946326	1448	in
03:03:56.946351	1448	in
03:03:56.946389	0	out
03:03:56.946539	0	out
03:03:56.950286	1448	in
03:03:56.950290	1448	in
03:03:56.950322	0	out
03:03:56.950372	0	out
03:03:56.954306	1448	in
03:03:56.954311	1448	in
03:03:56.954347	0	out
03:03:56.954410	0	out
03:03:56.958039	1448	in
03:03:56.958043	1448	in
03:03:56.958074	0	out
03:03:56.958170	0	out
03:03:56.961805	1448	in
03:03:56.961808	1448	in
03:03:56.961848	0	out
03:03:56.961932	0	out
03:03:56.965529	1448	in
03:03:56.965532	1448	in
03:03:56.965567	0	out
03:03:56.965613	0	out
03:03:56.968959	1448	in
03:03:56.968962	1448	in
03:03:56.968999	0	out
03:03:56.969145	0	out
03:03:56.972439	1448	in
03:03:56.972442	1448	in
03:03:56.972471	0	out
03:03:56.972513	0	out
03:03:56.975922	1448	in
03:03:56.975926	1448	in
03:03:56.975964	0	out
03:03:56.976029	0	out
03:03:56.979224	1448	in
03:03:56.979227	1448	in
03:03:56.979267	0	out
03:03:56.979328	0	out
03:03:56.982794	1448	in
03:03:56.982797	1448	in
03:03:56.982838	0	out
03:03:56.982889	0	out
03:03:56.986586	1448	in
03:03:56.986589	1448	in
03:03:56.986628	0	out
03:03:56.989306	1448	in
03:03:56.989309	1448	in
03:03:56.989342	0	out
03:03:56.991121	0	out
03:03:56.992197	1448	in
03:03:56.992200	1448	in
03:03:56.992202	1448	in
03:03:56.992233	0	out
03:03:56.992343	0	out
03:03:56.995624	1448	in
03:03:56.998268	1448	in
03:03:56.998271	1448	in
03:03:56.998298	0	out
03:03:56.998587	0	out
03:03:57.001417	1448	in
03:03:57.001420	1448	in
03:03:57.001451	0	out
03:03:57.003961	0	out
03:03:57.004743	1448	in
03:03:57.004746	1448	in
03:03:57.004778	0	out
03:03:57.004939	0	out
03:03:57.007254	1448	in
03:03:57.007257	1448	in
03:03:57.007289	0	out
03:03:57.007451	0	out
03:03:57.010735	1448	in
03:03:57.010737	1448	in
03:03:57.010786	0	out
03:03:57.011751	0	out
03:03:57.013035	1448	in
03:03:57.013038	1448	in
03:03:57.013075	0	out
03:03:57.014049	0	out
03:03:57.016202	1448	in
03:03:57.016205	1448	in
03:03:57.016239	0	out
03:03:57.016775	0	out
03:03:57.018449	1448	in
03:03:57.018450	1448	in
03:03:57.018488	0	out
03:03:57.020312	0	out
03:03:57.020973	1448	in
03:03:57.020975	1448	in
03:03:57.021004	0	out
03:03:57.021168	0	out
03:03:57.023685	1448	in
03:03:57.023687	1448	in
03:03:57.023710	0	out
03:03:57.023944	0	out
03:03:57.026548	1448	in
03:03:57.026551	1448	in
03:03:57.026597	0	out
03:03:57.028852	0	out
03:03:57.029485	1448	in
03:03:57.029488	1448	in
03:03:57.029520	0	out
03:03:57.029780	0	out
03:03:57.031647	1448	in
03:03:57.031649	1448	in
03:03:57.031675	0	out
03:03:57.031806	0	out
03:03:57.034146	1448	in
03:03:57.034148	1448	in
03:03:57.034174	0	out
03:03:57.034267	0	out
03:03:57.036754	1448	in
03:03:57.036757	1448	in
03:03:57.036791	0	out
03:03:57.037306	0	out
03:03:57.039090	1448	in
03:03:57.039093	1448	in
03:03:57.039124	0	out
03:03:57.039189	0	out
03:03:57.041615	1448	in
03:03:57.041617	1448	in
03:03:57.041646	0	out
03:03:57.041952	0	out
03:03:57.043956	1448	in
03:03:57.043958	1448	in
03:03:57.043991	0	out
03:03:57.044041	0	out
03:03:57.046389	1448	in
03:03:57.046391	1448	in
03:03:57.046422	0	out
03:03:57.046496	0	out
03:03:57.048501	1448	in
03:03:57.048504	1448	in
03:03:57.048538	0	out
03:03:57.050894	1448	in
03:03:57.050899	1448	in
03:03:57.050941	0	out
03:03:57.051481	0	out
03:03:57.053507	1448	in
03:03:57.053510	1448	in
03:03:57.053545	0	out
03:03:57.053578	0	out
03:03:57.080648	0	in
03:03:57.080674	0	out
03:03:57.102730	1448	in
03:03:57.102732	1448	in
03:03:57.102734	1448	in
03:03:57.102769	0	out
03:03:57.102819	0	out
03:03:57.104702	1448	in
03:03:57.104705	736	in
03:03:57.104741	0	out
03:03:57.106224	1448	in
03:03:57.106227	1448	in
03:03:57.106258	0	out
03:03:57.106369	0	out
03:03:57.110576	1448	in
03:03:57.110579	1448	in
03:03:57.110614	0	out
03:03:57.110676	0	out
03:03:57.114574	1448	in
03:03:57.114577	1448	in
03:03:57.114609	0	out
03:03:57.115001	0	out
03:03:57.118518	1448	in
03:03:57.118521	1448	in
03:03:57.118560	0	out
03:03:57.118626	0	out
03:03:57.122944	1448	in
03:03:57.122948	1448	in
03:03:57.122989	0	out
03:03:57.123072	0	out
03:03:57.126585	1448	in
03:03:57.126590	1448	in
03:03:57.126631	0	out
03:03:57.128965	0	out
03:03:57.131358	1448	in
03:03:57.131361	1448	in
03:03:57.131388	0	out
03:03:57.131484	0	out
03:03:57.134697	1448	in
03:03:57.134700	1448	in
03:03:57.134733	0	out
03:03:57.135978	0	out
03:03:57.138854	1448	in
03:03:57.138857	1448	in
03:03:57.138893	0	out
03:03:57.138956	0	out
03:03:57.142852	1448	in
03:03:57.142857	1448	in
03:03:57.142894	0	out
03:03:57.143357	0	out
03:03:57.146293	1448	in
03:03:57.146294	1448	in
03:03:57.146363	0	out
03:03:57.146688	0	out
03:03:57.149925	82	out
03:03:57.150623	1448	in
03:03:57.150625	1448	in
03:03:57.150651	0	out
03:03:57.150740	0	out
03:03:57.152966	1448	in
03:03:57.152969	1448	in
03:03:57.153007	0	out
03:03:57.153086	0	out
03:03:57.156873	1448	in
03:03:57.156877	1448	in
03:03:57.156910	0	out
03:03:57.157004	0	out
03:03:57.160601	1448	in
03:03:57.160604	1448	in
03:03:57.160633	0	out
03:03:57.160737	0	out
03:03:57.163894	1448	in
03:03:57.163898	1448	in
03:03:57.163931	0	out
03:03:57.163969	0	out
03:03:57.167571	1448	in
03:03:57.167575	1448	in
03:03:57.167616	0	out
03:03:57.167678	0	out
03:03:57.175638	1448	in
03:03:57.175641	1448	in
03:03:57.175689	0	out
03:03:57.175902	0	out
03:03:57.176590	1448	in
03:03:57.176593	1448	in
03:03:57.176632	0	out
03:03:57.176693	0	out
03:03:57.179888	1448	in
03:03:57.179891	1448	in
03:03:57.179922	0	out
03:03:57.179963	0	out
03:03:57.182934	1448	in
03:03:57.182938	712	in
03:03:57.182968	0	out
03:03:57.183642	1448	in
03:03:57.183644	1448	in
03:03:57.183670	0	out
03:03:57.183710	0	out
03:03:57.188613	1448	in
03:03:57.188616	1448	in
03:03:57.188649	0	out
03:03:57.188704	0	out
03:03:57.189127	1448	in
03:03:57.189129	1448	in
03:03:57.189151	0	out
03:03:57.189186	0	out
03:03:57.191908	1448	in
03:03:57.191911	1448	in
03:03:57.191947	0	out
03:03:57.192000	0	out
03:03:57.198180	1448	in
03:03:57.198183	1448	in
03:03:57.198225	0	out
03:03:57.198307	0	out
03:03:57.198700	1448	in
03:03:57.198701	1448	in
03:03:57.198723	0	out
03:03:57.198777	0	out
03:03:57.204144	1448	in
03:03:57.204148	1448	in
03:03:57.204185	0	out
03:03:57.204220	0	out
03:03:57.210258	1448	in
03:03:57.210261	1448	in
03:03:57.210306	0	out
03:03:57.210371	0	out
03:03:57.210957	1448	in
03:03:57.210960	1448	in
03:03:57.210985	0	out
03:03:57.211029	0	out
03:03:57.214472	1448	in
03:03:57.214475	1448	in
03:03:57.214506	0	out
03:03:57.214618	0	out
03:03:57.215230	1448	in
03:03:57.215232	1448	in
03:03:57.215263	0	out
03:03:57.215310	0	out
03:03:57.216231	1448	in
03:03:57.216233	1448	in
03:03:57.216257	0	out
03:03:57.216301	0	out
03:03:57.217653	1448	in
03:03:57.217655	1448	in
03:03:57.217681	0	out
03:03:57.217728	0	out
03:03:57.218958	1448	in
03:03:57.218961	1448	in
03:03:57.218990	0	out
03:03:57.219037	0	out
03:03:57.220122	1448	in
03:03:57.220125	1448	in
03:03:57.220156	0	out
03:03:57.220204	0	out
03:03:57.221526	1448	in
03:03:57.221529	1448	in
03:03:57.221570	0	out
03:03:57.221593	0	out
03:03:57.222823	1448	in
03:03:57.222827	1448	in
03:03:57.222862	0	out
03:03:57.222999	0	out
03:03:57.223715	1448	in
03:03:57.223718	1448	in
03:03:57.223748	0	out
03:03:57.223815	0	out
03:03:57.225288	1448	in
03:03:57.225291	1448	in
03:03:57.225323	0	out
03:03:57.225426	0	out
03:03:57.226237	1448	in
03:03:57.226240	516	in
03:03:57.226273	0	out
03:03:57.234028	78	out
03:03:57.235453	79	out
03:03:57.236674	79	out
03:03:57.237252	109	out
03:03:57.237320	69	out
03:03:57.237373	69	out
03:03:57.237429	69	out
03:03:57.237464	69	out
03:03:57.237596	69	out
03:03:57.290315	111	out
03:03:57.290896	0	out
03:03:57.333903	1448	in
03:03:57.333907	1448	in
03:03:57.333949	0	out
03:03:57.334102	0	out
03:03:57.334622	1448	in
03:03:57.334625	1448	in
03:03:57.334657	0	out
03:03:57.334681	0	out
03:03:57.335637	69	out
03:03:57.335824	1448	in
03:03:57.335827	1448	in
03:03:57.335855	0	out
03:03:57.336180	0	out
03:03:57.336348	1448	in
03:03:57.336352	1448	in
03:03:57.336380	0	out
03:03:57.336389	0	out
03:03:57.336544	68	out
03:03:57.337429	69	out
03:03:57.337574	1448	in
03:03:57.337578	1448	in
03:03:57.337591	69	out
03:03:57.337597	0	out
03:03:57.337630	0	out
03:03:57.338272	1448	in
03:03:57.338275	1448	in
03:03:57.338304	0	out
03:03:57.338357	0	out
03:03:57.339356	1448	in
03:03:57.339360	1448	in
03:03:57.339393	0	out
03:03:57.339418	0	out
03:03:57.340216	1448	in
03:03:57.340219	1448	in
03:03:57.340249	0	out
03:03:57.340294	0	out
03:03:57.341150	1448	in
03:03:57.341154	1448	in
03:03:57.341188	0	out
03:03:57.341245	0	out
03:03:57.342199	1448	in
03:03:57.342202	1448	in
03:03:57.342239	0	out
03:03:57.342300	0	out
03:03:57.343313	1448	in
03:03:57.343315	1448	in
03:03:57.343353	0	out
03:03:57.343409	0	out
03:03:57.344403	1448	in
03:03:57.344405	1448	in
03:03:57.344432	0	out
03:03:57.344556	0	out
03:03:57.345293	1448	in
03:03:57.345297	1448	in
03:03:57.345335	0	out
03:03:57.345394	0	out
03:03:57.346225	1448	in
03:03:57.346228	1448	in
03:03:57.346262	0	out
03:03:57.346376	0	out
03:03:57.347007	1448	in
03:03:57.347010	1448	in
03:03:57.347038	0	out
03:03:57.347199	0	out
03:03:57.347968	1448	in
03:03:57.347971	1448	in
03:03:57.347999	0	out
03:03:57.348029	0	out
03:03:57.348953	1448	in
03:03:57.348956	1448	in
03:03:57.348990	0	out
03:03:57.349101	0	out
03:03:57.349932	1448	in
03:03:57.349935	1448	in
03:03:57.349965	0	out
03:03:57.350035	0	out
03:03:57.350827	1448	in
03:03:57.350829	1448	in
03:03:57.350853	0	out
03:03:57.350917	0	out
03:03:57.351972	1448	in
03:03:57.351975	1448	in
03:03:57.352007	0	out
03:03:57.352058	0	out
03:03:57.352936	1448	in
03:03:57.352938	1448	in
03:03:57.352971	0	out
03:03:57.353092	0	out
03:03:57.353954	1448	in
03:03:57.353956	1448	in
03:03:57.353984	0	out
03:03:57.354032	0	out
03:03:57.354880	1448	in
03:03:57.354883	1448	in
03:03:57.354911	0	out
03:03:57.354958	0	out
03:03:57.355833	1448	in
03:03:57.355835	1448	in
03:03:57.355860	0	out
03:03:57.355940	0	out
03:03:57.357326	1448	in
03:03:57.357329	1448	in
03:03:57.357354	0	out
03:03:57.357425	0	out
03:03:57.357668	1448	in
03:03:57.357670	1448	in
03:03:57.357685	0	out
03:03:57.357719	0	out
03:03:57.358792	1448	in
03:03:57.358795	1448	in
03:03:57.358797	1448	in
03:03:57.358824	0	out
03:03:57.358895	0	out
03:03:57.359716	1448	in
03:03:57.359718	1448	in
03:03:57.359740	0	out
03:03:57.359780	0	out
03:03:57.360696	1448	in
03:03:57.360698	1448	in
03:03:57.360720	0	out
03:03:57.360809	0	out
03:03:57.361699	1448	in
03:03:57.361703	1448	in
03:03:57.361743	0	out
03:03:57.362078	0	out
03:03:57.362483	1448	in
03:03:57.362487	1448	in
03:03:57.362516	0	out
03:03:57.362560	0	out
03:03:57.363527	1448	in
03:03:57.363532	1448	in
03:03:57.363576	0	out
03:03:57.364137	0	out
03:03:57.364534	1448	in
03:03:57.364537	1448	in
03:03:57.364566	0	out
03:03:57.364622	0	out
03:03:57.365492	1448	in
03:03:57.365495	1448	in
03:03:57.365527	0	out
03:03:57.365782	0	out
03:03:57.366249	1448	in
03:03:57.366252	1448	in
03:03:57.366285	0	out
03:03:57.366382	0	out
03:03:57.367298	1448	in
03:03:57.367302	1448	in
03:03:57.367338	0	out
03:03:57.367480	0	out
03:03:57.368264	1448	in
03:03:57.368269	1448	in
03:03:57.368304	0	out
03:03:57.368934	0	out
03:03:57.369125	1448	in
03:03:57.369128	1448	in
03:03:57.369153	0	out
03:03:57.369608	0	out
03:03:57.370007	1448	in
03:03:57.370009	1448	in
03:03:57.370035	0	out
03:03:57.370070	0	out
03:03:57.371136	1448	in
03:03:57.371139	1448	in
03:03:57.371172	0	out
03:03:57.371228	0	out
03:03:57.372097	1448	in
03:03:57.372100	1448	in
03:03:57.372133	0	out
03:03:57.372189	0	out
03:03:57.372831	1448	in
03:03:57.372834	1448	in
03:03:57.372858	0	out
03:03:57.372906	0	out
03:03:57.373841	1448	in
03:03:57.373843	1448	in
03:03:57.373874	0	out
03:03:57.373904	0	out
03:03:57.374676	1448	in
03:03:57.374678	1448	in
03:03:57.374704	0	out
03:03:57.374822	0	out
03:03:57.375756	1448	in
03:03:57.375759	1448	in
03:03:57.375792	0	out
03:03:57.375847	0	out
03:03:57.376475	1448	in
03:03:57.376478	1448	in
03:03:57.376505	0	out
03:03:57.376559	0	out
03:03:57.377707	1448	in
03:03:57.377710	1448	in
03:03:57.377745	0	out
03:03:57.377792	0	out
03:03:57.378639	1448	in
03:03:57.378642	1448	in
03:03:57.378675	0	out
03:03:57.378754	0	out
03:03:57.379109	1448	in
03:03:57.380027	1448	in
03:03:57.380029	1448	in
03:03:57.380058	0	out
03:03:57.380109	0	out
03:03:57.380993	1448	in
03:03:57.380996	1448	in
03:03:57.381026	0	out
03:03:57.381100	0	out
03:03:57.381961	1448	in
03:03:57.381964	1448	in
03:03:57.381998	0	out
03:03:57.382057	0	out
03:03:57.382890	1448	in
03:03:57.382893	1448	in
03:03:57.382925	0	out
03:03:57.382981	0	out
03:03:57.383677	1448	in
03:03:57.383680	1448	in
03:03:57.383711	0	out
03:03:57.383769	0	out
03:03:57.384401	1448	in
03:03:57.384404	1013	in
03:03:57.384431	0	out
03:03:57.419034	0	in
03:03:57.419533	1448	in
03:03:57.419535	1448	in
03:03:57.419568	0	out
03:03:57.419664	0	out
03:03:57.420051	1448	in
03:03:57.420054	1448	in
03:03:57.420078	0	out
03:03:57.421086	1448	in
03:03:57.421089	1448	in
03:03:57.421124	0	out
03:03:57.421565	1448	in
03:03:57.421568	1448	in
03:03:57.421606	0	out
03:03:57.421657	0	out
03:03:57.422312	1448	in
03:03:57.422315	1448	in
03:03:57.422350	0	out
03:03:57.422469	0	out
03:03:57.423217	1448	in
03:03:57.423219	1448	in
03:03:57.423253	0	out
03:03:57.423418	0	out
03:03:57.423966	1448	in
03:03:57.423968	1448	in
03:03:57.423994	0	out
03:03:57.424696	1448	in
03:03:57.424698	1448	in
03:03:57.424730	0	out
03:03:57.425400	1448	in
03:03:57.425403	1448	in
03:03:57.425429	0	out
03:03:57.426144	1448	in
03:03:57.426147	1448	in
03:03:57.426180	0	out
03:03:57.426249	0	out
03:03:57.426898	1448	in
03:03:57.426900	1448	in
03:03:57.426927	0	out
03:03:57.426969	0	out
03:03:57.427872	1448	in
03:03:57.427876	1448	in
03:03:57.427915	0	out
03:03:57.427976	0	out
03:03:57.428604	1448	in
03:03:57.428607	1448	in
03:03:57.428638	0	out
03:03:57.428709	0	out
03:03:57.429294	1448	in
03:03:57.429297	1448	in
03:03:57.429329	0	out
03:03:57.429417	0	out
03:03:57.429991	1448	in
03:03:57.429994	1448	in
03:03:57.430034	0	out
03:03:57.430090	0	out
03:03:57.431058	1448	in
03:03:57.431062	1448	in
03:03:57.431091	0	out
03:03:57.431142	0	out
03:03:57.432063	1448	in
03:03:57.432067	1448	in
03:03:57.432108	0	out
03:03:57.432191	0	out
03:03:57.432692	1448	in
03:03:57.432695	1448	in
03:03:57.432732	0	out
03:03:57.432845	0	out
03:03:57.433940	1448	in
03:03:57.433945	1448	in
03:03:57.433951	1448	in
03:03:57.433953	1448	in
03:03:57.433988	0	out
03:03:57.434006	0	out
03:03:57.434089	0	out
03:03:57.435138	1448	in
03:03:57.435141	1448	in
03:03:57.435178	0	out
03:03:57.435848	1448	in
03:03:57.435851	1448	in
03:03:57.435881	0	out
03:03:57.436584	1448	in
03:03:57.436587	1448	in
03:03:57.436619	0	out
03:03:57.437117	1448	in
03:03:57.437119	1448	in
03:03:57.437144	0	out
03:03:57.438008	1448	in
03:03:57.438011	1448	in
03:03:57.438040	0	out
03:03:57.438825	1448	in
03:03:57.438830	1448	in
03:03:57.438906	0	out
03:03:57.439215	0	out
03:03:57.439762	1448	in
03:03:57.440189	1448	in
03:03:57.440192	1448	in
03:03:57.440222	0	out
03:03:57.440292	0	out
03:03:57.441201	1448	in
03:03:57.441207	1448	in
03:03:57.441307	0	out
03:03:57.441511	0	out
03:03:57.442438	1448	in
03:03:57.442440	1448	in
03:03:57.442536	0	out
03:03:57.442714	1448	in
03:03:57.442720	1448	in
03:03:57.442770	0	out
03:03:57.443752	1448	in
03:03:57.443771	1448	in
03:03:57.443860	0	out
03:03:57.444406	1448	in
03:03:57.444416	1448	in
03:03:57.444583	0	out
03:03:57.446078	0	out
03:03:57.487171	0	in
03:03:57.487202	0	out
03:03:57.487413	517	out
03:03:57.515538	0	in
03:03:57.518475	1448	in
03:03:57.518479	1448	in
03:03:57.518480	1448	in
03:03:57.518482	1448	in
03:03:57.518519	0	out
03:03:57.518532	0	out
03:03:57.519334	0	out
03:03:57.519459	0	in
03:03:57.520546	1448	in
03:03:57.520548	1448	in
03:03:57.520577	0	out
03:03:57.521309	1448	in
03:03:57.521311	1448	in
03:03:57.521312	0	in
03:03:57.521330	0	out
03:03:57.521985	1448	in
03:03:57.521987	1448	in
03:03:57.522008	0	out
03:03:57.522728	1448	in
03:03:57.522731	1448	in
03:03:57.522762	0	out
03:03:57.523964	1448	in
03:03:57.523967	1448	in
03:03:57.523969	1448	in
03:03:57.523970	1448	in
03:03:57.524005	0	out
03:03:57.524018	0	out
03:03:57.525408	1448	in
03:03:57.525411	1448	in
03:03:57.525448	0	out
03:03:57.526478	1448	in
03:03:57.526481	1448	in
03:03:57.526524	0	out
03:03:57.527523	1448	in
03:03:57.527527	1448	in
03:03:57.527566	0	out
03:03:57.528531	1448	in
03:03:57.528534	1448	in
03:03:57.528570	0	out
03:03:57.529561	1448	in
03:03:57.529564	1448	in
03:03:57.529598	0	out
03:03:57.530518	1448	in
03:03:57.530520	1448	in
03:03:57.530546	0	out
03:03:57.531187	1448	in
03:03:57.531189	1448	in
03:03:57.531211	0	out
03:03:57.532088	1448	in
03:03:57.532091	1448	in
03:03:57.532121	0	out
03:03:57.532736	0	out
03:03:57.532869	1448	in
03:03:57.533009	0	out
03:03:57.533934	1448	in
03:03:57.533937	1448	in
03:03:57.533965	0	out
03:03:57.535210	1448	in
03:03:57.535213	1448	in
03:03:57.535247	0	out
03:03:57.535938	1448	in
03:03:57.535940	1163	in
03:03:57.535962	0	out
03:03:57.536853	1448	in
03:03:57.536856	1448	in
03:03:57.536858	1448	in
03:03:57.536887	0	out
03:03:57.537986	1448	in
03:03:57.537989	1448	in
03:03:57.537990	1448	in
03:03:57.538016	0	out
03:03:57.538031	0	out
03:03:57.538890	0	out
03:03:57.539025	0	out
03:03:57.540510	1448	in
03:03:57.540514	1448	in
03:03:57.540516	1448	in
03:03:57.540552	0	out
03:03:57.541681	0	out
03:03:57.541870	1448	in
03:03:57.541872	1448	in
03:03:57.541873	1448	in
03:03:57.541900	0	out
03:03:57.542498	0	out
03:03:57.542939	1448	in
03:03:57.542943	1448	in
03:03:57.542945	1448	in
03:03:57.542974	0	out
03:03:57.543149	0	out
03:03:57.544017	1448	in
03:03:57.544021	1448	in
03:03:57.544025	1448	in
03:03:57.544075	0	out
03:03:57.544473	0	out
03:03:57.545031	1448	in
03:03:57.545039	1448	in
03:03:57.545149	0	out
03:03:57.545185	1448	in
03:03:57.546635	1448	in
03:03:57.546638	1448	in
03:03:57.546640	1448	in
03:03:57.546671	0	out
03:03:57.546685	0	out
03:03:57.546788	0	out
03:03:57.548221	1448	in
03:03:57.548231	1448	in
03:03:57.548237	1448	in
03:03:57.548333	0	out
03:03:57.548611	0	out
03:03:57.550245	1448	in
03:03:57.550258	1448	in
03:03:57.550266	1448	in
03:03:57.550382	0	out
03:03:57.550708	1448	in
03:03:57.550712	1448	in
03:03:57.550713	1448	in
03:03:57.550744	0	out
03:03:57.550761	0	out
03:03:57.552025	1448	in
03:03:57.552029	1448	in
03:03:57.552078	0	out
03:03:57.553542	1448	in
03:03:57.553547	1448	in
03:03:57.553549	1448	in
03:03:57.553593	0	out
03:03:57.553750	0	out
03:03:57.554472	1448	in
03:03:57.554492	285	in
03:03:57.554521	0	out
03:03:57.555583	1448	in
03:03:57.555591	1448	in
03:03:57.555597	1448	in
03:03:57.555660	0	out
03:03:57.556498	1448	in
03:03:57.556501	1448	in
03:03:57.556503	1179	in
03:03:57.557946	1448	in
03:03:57.557955	1448	in
03:03:57.557960	1448	in
03:03:57.559124	1448	in
03:03:57.559128	1448	in
03:03:57.559130	1448	in
03:03:57.559173	0	out
03:03:57.559954	1448	in
03:03:57.559958	1448	in
03:03:57.562007	1448	in
03:03:57.562013	1448	in
03:03:57.562015	1448	in
03:03:57.563590	1448	in
03:03:57.563593	1448	in
03:03:57.563594	1448	in
03:03:57.563626	0	out
03:03:57.564060	1448	in
03:03:57.564063	8	in
03:03:57.565563	1448	in
03:03:57.565565	1448	in
03:03:57.565567	1448	in
03:03:57.567489	1448	in
03:03:57.567491	1448	in
03:03:57.567493	1448	in
03:03:57.567525	0	out
03:03:57.568204	1448	in
03:03:57.568206	1424	in
03:03:57.604370	1448	in
03:03:57.604373	1448	in
